id,Text1,Text2,Class
292429,A woman in a blue hat and coat is crossing the road on a pedestrian crossing.,A female is walking outside.,Duplicate
49104,The volleyball player in red is about to hit the ball.,Someone playing volleyball.,Duplicate
506681,"An older man with thin white hair , a beard , and glasses is wearing a white muscle shirt and vest while waiting by the tennis court.",THe man is sleeping.,Conflict
144099,A man in red swim trunks is jumping onto a bodyboard.,The man is on a surfboard,Conflict
147934,Young Indian children are gathered around a laptop computer.,the children are learning about computer programs,Neutral
418304,One man is holding a beer and the other is taking a bite of food.,Two men are having lunch.,Neutral
327031,A man and a young boy are walking across a street as another man is riding by on a bicycle.,2 men and a boy on the street,Duplicate
446794,A woman is reading a newspaper on the subway.,A person is looking at a newspaper.,Duplicate
35843,Men from an Eastern nation playing volleyball in the sand.,Men from a Western nation play volleyball at the beach.,Conflict
193040,The large dog watches the small one play with rope.,the dog is a shitzu,Neutral
483996,One person takes a walk with a dog in a tree lined park in the morning in autumn.,A dog is on a leash outside.,Duplicate
267438,A kickboxer lands a flying knee into the face of his opponent.,People are having a kickboxing match,Duplicate
28623,A child does a karate kick and jumps from a red couch.,the kid practices his moves for his mother,Neutral
503129,A little boy is playing with a skateboard.,There is a little girl playing.,Conflict
149894,One man trying to fix the net for the boat on the shore while the other one is facing him.,The boat 's net needed to be fixed,Duplicate
426272,A man in a green hat stands in front of an ornate building facade.,The man with a green hat is standing in front of a fancy building.,Duplicate
272285,A man in heavy windbreaker clothing walking through a field.,A man is walking through a field at night,Neutral
202494,"Black dog , orange dog and black and white dog , on grass.",Three dogs outside.,Duplicate
502388,A man is riding on a skateboard sitting down.,A man sitting on a skateboard.,Neutral
139210,The man is playing the guitar.,The man is singing and playing the guitar.,Neutral
326029,"Two women , carrying shopping bags converse on a pedestrian bridge.",Two women chat it up.,Duplicate
345661,The man in a construction hat and a yellow shirt is taking some of the branches from trees and has marked off part of the road with a cone.,A man has marked the road with a cone.,Duplicate
122449,A border collie is outside jumping over an obstacle.,A cat is outside jumping over an obstacle.,Conflict
95396,a man with a cowboy hat on is holding on tight to his black horse as the horse attempts to buck the man off.,a man is riding a cow,Conflict
143963,Three workers in fluorescent orange clothing cleaning the subway tracks.,Three inmates in a work program plot their escape through the subway tunnels while pretending to clean.,Conflict
259542,A man dressed in a red outfit.,the man is naked,Conflict
385722,Two snowboarders in yellow and green are jumping in the air.,The snowboarders are wearing protective gear.,Neutral
9366,A bike mechanic is working on fixing his bike before the big race.,A mechanic was fixing a bike for the race.,Duplicate
151913,A goalie tries to block the puck in a hockey game.,A goalie is trying to block a goal.,Duplicate
500952,A hispanic woman is using a outdoors wok to cook.,A young hispanic woman is using a outdoors wok to cook.,Neutral
163688,Two dogs are fighting over something.,Two dogs are fighting over a bone.,Neutral
126233,"Black and white dog outdoors in muddy water , with stick in mouth.",A dog playing in the wayer,Neutral
475782,"A child is looking through a fence , while holding a smaller child.",A child wished he did n't have to watch his younger sibling.,Neutral
218206,A mother is holding a child.,The woman is carrying her son at the park,Neutral
219636,A dog treads through a shallow area of water located on a rocky mountainside.,A dog is drinking from a mountain stream.,Neutral
89029,"A man with three large , orange drums , jumping in the air.",A man has two medium sized yellow drums,Conflict
126025,"Two people sit on a bench in front of a picture of a woman with long , messy hair and a huge diamond necklace.",Two people wait for the bus,Duplicate
110392,A white dog wearing a zepra print shirt is nose to nose with a black dog wearing a pink collar.,Two dogs sniff each other.,Neutral
512309,A woman is standing in a rough hewn structure with a round opening with her head sticking out above the opening.,The woman is in a structure.,Duplicate
365536,A person sitting next to a tripod watches boats in a harbor.,A person standing behind a tripod watches people walking at the nearby hotel,Conflict
329441,Girl works on design for school.,A child is completing an assignment.,Duplicate
237888,Three men work on restoring the front of building.,Three men trying to fix something in front of abuilding.,Neutral
242888,A white motorcycle is being jumped in the air by a person in a white outfit and crash helmet.,It is happening on the road.,Neutral
195807,A dog swims in a pool.,A dog dives into a pool after his toy.,Neutral
88385,A duck stands on the sidewalk as people approach.,A duck is sitting in a lounge hair wearing sunglasses.,Conflict
411010,The guys are shooting hoops.,Three women are playing soccer.,Conflict
433682,The beginning of a cycling race passes by the crowd.,the race is heated,Neutral
151216,A man wearing a scarf and knitted hat is smiling.,a person is smiliing.,Duplicate
427363,"On the left side of a woman that 's holding a blue innertube , there 's a woman wearing a white jacket who is reaching the trashcan.",The two women are sailing the ocean.,Conflict
421834,A blond woman is carrying a tray with four small white cups.,The woman is 25 years ols.,Neutral
224968,Young girl wearing two piece black bathing suit running in the water with a smile on her face.,A 7 year old girl is smiling as she chases after her friends in the water.,Neutral
